Filename,Year,Month,Date,Description,Type of Notice,Number of Repos Affected
2018-03-20-Stratasys.md,2018,03,20,Stratasys,takedown,1
2018-03-20-TeamViewer.md,2018,03,20,TeamViewer,takedown,1
2018-03-20-gitrepo.md,2018,03,20,gitrepo,takedown,1
2018-03-21-APracticalGuildetoEvil.md,2018,03,21,APracticalGuildetoEvil,takedown,1
2018-03-21-EpicGames.md,2018,03,21,EpicGames,takedown,8
2018-03-21-GYMatch.md,2018,03,21,GYMatch,takedown,1
2018-03-21-Jelurida-CounterNotice.md,2018,03,21,Jelurida-CounterNotice,counternotice,1
2018-03-21-NationalTaiwanUniversity.md,2018,03,21,NationalTaiwanUniversity,takedown,1
2018-03-21-RightBlaster-2.md,2018,03,21,RightBlaster-2,takedown,1
2018-03-21-RightBlaster.md,2018,03,21,RightBlaster,takedown,1
2018-03-21-Webkul-2.md,2018,03,21,Webkul-2,takedown,1
2018-03-21-Webkul.md,2018,03,21,Webkul,takedown,1
2018-03-21-eBay.md,2018,03,21,eBay,takedown,1
2018-03-22-Cisco.md,2018,03,22,Cisco,takedown,2
2018-03-22-OpenCV-2.md,2018,03,22,OpenCV-2,takedown,4
2018-03-22-OpenCV.md,2018,03,22,OpenCV,takedown,26
2018-03-22-OpenEduCat.md,2018,03,22,OpenEduCat,takedown,4
2018-03-22-Penguin.md,2018,03,22,Penguin,takedown,1
2018-03-22-RandomHouse-2.md,2018,03,22,RandomHouse-2,takedown,1
2018-03-22-RandomHouse-3.md,2018,03,22,RandomHouse-3,takedown,2
2018-03-22-RandomHouse-4.md,2018,03,22,RandomHouse-4,takedown,2
2018-03-22-RandomHouse.md,2018,03,22,RandomHouse,takedown,1
2018-03-22-RubyTheme.md,2018,03,22,RubyTheme,takedown,3
2018-03-22-textbox.md,2018,03,22,textbox,takedown,1
2018-03-23-Jeeplus.md,2018,03,23,Jeeplus,takedown,1
2018-03-23-Shop++.md,2018,03,23,Shop++,takedown,6
2018-03-26-CrunchyRoll.md,2018,03,26,CrunchyRoll,takedown,2
2018-03-26-Dolby.md,2018,03,26,Dolby,takedown,11
2018-03-26-Laraspace.md,2018,03,26,Laraspace,takedown,1
2018-03-26-OffensiveSecurity.md,2018,03,26,OffensiveSecurity,takedown,17
2018-03-26-RightBlaster.md,2018,03,26,RightBlaster,takedown,1
2018-03-26-TrackPad.md,2018,03,26,TrackPad,takedown,1
2018-03-27-CAD.md,2018,03,27,CAD,takedown,2
2018-03-27-DDX.md,2018,03,27,DDX,takedown,1
2018-03-27-Hachette.md,2018,03,27,Hachette,takedown,1
2018-03-27-OpenCV.md,2018,03,27,OpenCV,takedown,1
2018-03-27-ShootToKill-CounterNotice.md,2018,03,27,ShootToKill-CounterNotice,counternotice,1
2018-03-27-clickworker.md,2018,03,27,clickworker,takedown,3
2018-03-27-plugdj.md,2018,03,27,plugdj,takedown,5
2018-03-28-Bombinate.md,2018,03,28,Bombinate,takedown,1
2018-03-28-Cisco.md,2018,03,28,Cisco,takedown,1
2018-03-28-DB33.md,2018,03,28,DB33,takedown,1
2018-03-28-DoubleGIS.md,2018,03,28,DoubleGIS,takedown,1
2018-03-28-FHAdmin.md,2018,03,28,FHAdmin,takedown,1
2018-03-28-PwC.md,2018,03,28,PwC,takedown,1
2018-03-29-DDX.md,2018,03,29,DDX,takedown,2
2018-03-29-VirtuFinancial.md,2018,03,29,VirtuFinancial,takedown,1
2018-03-29-bookis.md,2018,03,29,bookis,takedown,1
2018-03-30-JoomUnited.md,2018,03,30,JoomUnited,takedown,1
2018-03-30-Operator.md,2018,03,30,Operator,takedown,1
2018-03-30-ProfitTrailer.md,2018,03,30,ProfitTrailer,takedown,1
2018-03-30-Telus.md,2018,03,30,Telus,takedown,1
2018-04-02-73lines.md,2018,04,02,73lines,takedown,2
2018-04-02-Cambridge.md,2018,04,02,Cambridge,takedown,1
2018-04-02-DoubleGIS.md,2018,04,02,DoubleGIS,takedown,1
2018-04-02-FHAdmin.md,2018,04,02,FHAdmin,takedown,1
2018-04-02-GravityForms.md,2018,04,02,GravityForms,takedown,1
2018-04-02-Haskell.md,2018,04,02,Haskell,takedown,1
2018-04-02-Mobiscroll.md,2018,04,02,Mobiscroll,takedown,22
2018-04-02-MoreMountains.md,2018,04,02,MoreMountains,takedown,14
2018-04-02-Pearson-2.md,2018,04,02,Pearson-2,takedown,1
2018-04-02-Pearson-3.md,2018,04,02,Pearson-3,takedown,1
2018-04-02-Pearson-4.md,2018,04,02,Pearson-4,takedown,1
2018-04-02-Pearson.md,2018,04,02,Pearson,takedown,2
2018-04-02-Qualcomm.md,2018,04,02,Qualcomm,takedown,1
2018-04-02-bootloader.md,2018,04,02,bootloader,takedown,2
2018-04-02-dusty.md,2018,04,02,dusty,takedown,3
2018-04-02-layui.md,2018,04,02,layui,takedown,14
2018-04-02-vmx.md,2018,04,02,vmx,takedown,1
2018-04-03-EVP.md,2018,04,03,EVP,takedown,9
2018-04-03-OffensiveSecurity-2.md,2018,04,03,OffensiveSecurity-2,takedown,19
2018-04-03-OffensiveSecurity.md,2018,04,03,OffensiveSecurity,takedown,54
2018-04-03-OpenEduCat.md,2018,04,03,OpenEduCat,takedown,2
2018-04-03-Optum-2.md,2018,04,03,Optum-2,takedown,1
2018-04-03-Optum-3.md,2018,04,03,Optum-3,takedown,2
2018-04-03-Optum.md,2018,04,03,Optum,takedown,1
2018-04-03-Raceflight.md,2018,04,03,Raceflight,takedown,1
2018-04-03-Telus.md,2018,04,03,Telus,takedown,2
2018-04-03-Toonslab.md,2018,04,03,Toonslab,takedown,14
2018-04-03-UHC-7.md,2018,04,03,UHC-7,takedown,2
2018-04-03-UHS-2.md,2018,04,03,UHS-2,takedown,2
2018-04-03-UHS-3.md,2018,04,03,UHS-3,takedown,2
2018-04-03-UHS-4.md,2018,04,03,UHS-4,takedown,2
2018-04-03-UHS-5.md,2018,04,03,UHS-5,takedown,2
2018-04-03-UHS-6.md,2018,04,03,UHS-6,takedown,2
2018-04-03-UHS.md,2018,04,03,UHS,takedown,2
2018-04-04-FHAdmin.md,2018,04,04,FHAdmin,takedown,1
2018-04-04-Optum-2.md,2018,04,04,Optum-2,takedown,1
2018-04-04-Optum-3.md,2018,04,04,Optum-3,takedown,7
2018-04-04-Optum-4.md,2018,04,04,Optum-4,takedown,1
2018-04-04-Optum-5.md,2018,04,04,Optum-5,takedown,3
2018-04-04-Optum-6.md,2018,04,04,Optum-6,takedown,1
2018-04-04-Optum-CounterNotice.md,2018,04,04,Optum-CounterNotice,counternotice,1
2018-04-04-Optum.md,2018,04,04,Optum,takedown,1
2018-04-04-Pearson.md,2018,04,04,Pearson,takedown,1
2018-04-04-UHC-2.md,2018,04,04,UHC-2,takedown,2
2018-04-04-UHC-3.md,2018,04,04,UHC-3,takedown,2
2018-04-04-UHC-4.md,2018,04,04,UHC-4,takedown,2
2018-04-04-UHC.md,2018,04,04,UHC,takedown,2
2018-04-04-UHG-2.md,2018,04,04,UHG-2,takedown,2
2018-04-04-UHG.md,2018,04,04,UHG,takedown,2
2018-04-04-starterpad.md,2018,04,04,starterpad,takedown,1
2018-04-05-CapitalOne.md,2018,04,05,CapitalOne,takedown,1
2018-04-05-HexRays.md,2018,04,05,HexRays,takedown,1
2018-04-05-Operator.md,2018,04,05,Operator,takedown,30
2018-04-06-Odoo.md,2018,04,06,Odoo,takedown,2
2018-04-06-OffensiveSecurity.md,2018,04,06,OffensiveSecurity,takedown,2
2018-04-06-ST.md,2018,04,06,ST,takedown,15
2018-04-06-UHC-CounterNotice.md,2018,04,06,UHC-CounterNotice,counternotice,1
2018-04-09-AudioStream-2.md,2018,04,09,AudioStream-2,takedown,1
2018-04-09-AudioStream.md,2018,04,09,AudioStream,takedown,1
2018-04-09-CA.md,2018,04,09,CA,takedown,1
2018-04-09-Confessions.md,2018,04,09,Confessions,takedown,1
2018-04-09-Verimatrix.md,2018,04,09,Verimatrix,takedown,1
2018-04-10-AMI.md,2018,04,10,AMI,takedown,1
2018-04-10-Chapatiz.md,2018,04,10,Chapatiz,takedown,2
2018-04-10-Comcast.md,2018,04,10,Comcast,takedown,1
2018-04-10-Inspireui-2.md,2018,04,10,Inspireui-2,takedown,1
2018-04-10-Inspireui.md,2018,04,10,Inspireui,takedown,3
2018-04-10-OffensiveSecurity.md,2018,04,10,OffensiveSecurity,takedown,128
2018-04-10-PSC.md,2018,04,10,PSC,takedown,2
2018-04-10-Packt.md,2018,04,10,Packt,takedown,1
2018-04-10-SmartTiles.md,2018,04,10,SmartTiles,takedown,7
2018-04-10-YouTubeToMp3.md,2018,04,10,YouTubeToMp3,takedown,1
2018-04-11-BetterRecoil.md,2018,04,11,BetterRecoil,takedown,2
2018-04-11-CircleCI.md,2018,04,11,CircleCI,takedown,1
2018-04-11-ContentBuilder.md,2018,04,11,ContentBuilder,takedown,19
2018-04-11-Jetbrains.md,2018,04,11,Jetbrains,takedown,66
2018-04-11-Oxford.md,2018,04,11,Oxford,takedown,4
2018-04-11-logogram.md,2018,04,11,logogram,takedown,1
2018-04-12-KPMG.md,2018,04,12,KPMG,takedown,1
2018-04-12-OS.md,2018,04,12,OS,takedown,2
2018-04-13-AspNet.md,2018,04,13,AspNet,takedown,1
2018-04-13-Nubia.md,2018,04,13,Nubia,takedown,1
2018-04-13-logogram.md,2018,04,13,logogram,takedown,5
2018-04-16-Amadeus.md,2018,04,16,Amadeus,takedown,1
2018-04-16-Everbridge.md,2018,04,16,Everbridge,takedown,1
2018-04-16-Inspireui.md,2018,04,16,Inspireui,takedown,8
2018-04-16-OpenCV.md,2018,04,16,OpenCV,takedown,1
2018-04-16-SenseTime-2.md,2018,04,16,SenseTime-2,takedown,2
2018-04-16-SenseTime-3.md,2018,04,16,SenseTime-3,takedown,2
2018-04-16-SenseTime-4.md,2018,04,16,SenseTime-4,takedown,2
2018-04-16-SenseTime.md,2018,04,16,SenseTime,takedown,2
2018-04-16-Singsnap.md,2018,04,16,Singsnap,takedown,18
2018-04-16-Stereoarts.md,2018,04,16,Stereoarts,takedown,1
2018-04-17-Cordova.md,2018,04,17,Cordova,takedown,2
2018-04-17-DoubleGIS-3.md,2018,04,17,DoubleGIS-3,takedown,1
2018-04-17-DoubleGIS.md,2018,04,17,DoubleGIS,takedown,1
2018-04-17-DougleGIS-2.md,2018,04,17,DougleGIS-2,takedown,1
2018-04-17-Tribit.md,2018,04,17,Tribit,takedown,1
2018-04-17-Xmind.md,2018,04,17,Xmind,takedown,1
2018-04-17-YiQianBo.md,2018,04,17,YiQianBo,takedown,8
2018-04-18-AspNet.md,2018,04,18,AspNet,takedown,11
2018-04-18-Codility.md,2018,04,18,Codility,takedown,1
2018-04-18-PSC.md,2018,04,18,PSC,takedown,4
2018-04-18-RichText.md,2018,04,18,RichText,takedown,3
2018-04-18-ebay.md,2018,04,18,ebay,takedown,1
2018-04-19-BlockchainBasics.md,2018,04,19,BlockchainBasics,takedown,13
2018-04-19-Deezer.md,2018,04,19,Deezer,takedown,1
2018-04-19-Expressions.md,2018,04,19,Expressions,takedown,1
2018-04-20-FHAdmin.md,2018,04,20,FHAdmin,takedown,3
2018-04-20-MultiMedia.md,2018,04,20,MultiMedia,takedown,14
2018-04-23-Codility-2.md,2018,04,23,Codility-2,takedown,1
2018-04-23-Codility-3.md,2018,04,23,Codility-3,takedown,1
2018-04-23-Codility-4.md,2018,04,23,Codility-4,takedown,1
2018-04-23-Codility.md,2018,04,23,Codility,takedown,1
2018-04-23-EVP.md,2018,04,23,EVP,takedown,2
2018-04-23-OffensiveSecurity.md,2018,04,23,OffensiveSecurity,takedown,3
2018-04-23-PWC.md,2018,04,23,PWC,takedown,1
2018-04-23-ebay.md,2018,04,23,ebay,takedown,1
2018-04-24-BMO.md,2018,04,24,BMO,takedown,1
2018-04-24-CapitalOne.md,2018,04,24,CapitalOne,takedown,1
2018-04-24-Landbay.md,2018,04,24,Landbay,takedown,1
2018-04-24-MediaTek.md,2018,04,24,MediaTek,takedown,6
2018-04-24-ProductionType.md,2018,04,24,ProductionType,takedown,1
2018-04-24-WingPro.md,2018,04,24,WingPro,takedown,7
2018-04-24-newsis.md,2018,04,24,newsis,takedown,1
2018-04-25-AudioStream.md,2018,04,25,AudioStream,takedown,1
2018-04-25-Everbridge.md,2018,04,25,Everbridge,takedown,2
2018-04-25-FHAdmin.md,2018,04,25,FHAdmin,takedown,2
2018-04-25-Future.md,2018,04,25,Future,takedown,1
2018-04-25-Pearson.md,2018,04,25,Pearson,takedown,2
2018-04-25-autocharge.md,2018,04,25,autocharge,takedown,10
2018-04-25-mobikul.md,2018,04,25,mobikul,takedown,1
2018-04-26-Cengage.md,2018,04,26,Cengage,takedown,1
2018-04-26-Cloudera.md,2018,04,26,Cloudera,takedown,3
2018-04-26-CrackingTheCoding.md,2018,04,26,CrackingTheCoding,takedown,1
2018-04-26-GlobalGear.md,2018,04,26,GlobalGear,takedown,1
2018-04-26-SenseTime.md,2018,04,26,SenseTime,takedown,4
2018-04-27-AndroidDevelopers.md,2018,04,27,AndroidDevelopers,takedown,7
2018-04-30-BlockchainBasics-2.md,2018,04,30,BlockchainBasics-2,takedown,1
2018-04-30-BlockchainBasics-3.md,2018,04,30,BlockchainBasics-3,takedown,1
2018-04-30-BlockchainBasics-4.md,2018,04,30,BlockchainBasics-4,takedown,1
2018-04-30-BlockchainBasics-5.md,2018,04,30,BlockchainBasics-5,takedown,1
2018-04-30-BlockchainBasics-6.md,2018,04,30,BlockchainBasics-6,takedown,1
2018-04-30-BlockchainBasics-7.md,2018,04,30,BlockchainBasics-7,takedown,1
2018-04-30-BlockchainBasics-8.md,2018,04,30,BlockchainBasics-8,takedown,1
2018-04-30-BlockchainBasics.md,2018,04,30,BlockchainBasics,takedown,1
2018-04-30-Capgemini.md,2018,04,30,Capgemini,takedown,3
2018-04-30-Cloudera.md,2018,04,30,Cloudera,takedown,1
2018-04-30-CrackingTheCoding.md,2018,04,30,CrackingTheCoding,takedown,1
2018-04-30-DoubleGIS-2.md,2018,04,30,DoubleGIS-2,takedown,1
2018-04-30-DoubleGIS-3.md,2018,04,30,DoubleGIS-3,takedown,1
2018-04-30-DoubleGIS-4.md,2018,04,30,DoubleGIS-4,takedown,1
2018-04-30-DoubleGIS-5.md,2018,04,30,DoubleGIS-5,takedown,1
2018-04-30-DoubleGIS-6.md,2018,04,30,DoubleGIS-6,takedown,1
2018-04-30-DoubleGIS.md,2018,04,30,DoubleGIS,takedown,1
2018-04-30-Edhesive.md,2018,04,30,Edhesive,takedown,1
2018-04-30-LawInOrder.md,2018,04,30,LawInOrder,takedown,1
2018-04-30-QIYI.md,2018,04,30,QIYI,takedown,6
2018-04-30-pfSense.md,2018,04,30,pfSense,takedown,3
2018-05-01-ARCbank.md,2018,05,01,ARCbank,takedown,1
2018-05-01-Jetbrains.md,2018,05,01,Jetbrains,takedown,35
2018-05-01-RightBlaster-2.md,2018,05,01,RightBlaster-2,takedown,2
2018-05-01-RightBlaster.md,2018,05,01,RightBlaster,takedown,1
2018-05-01-WHMCS-2.md,2018,05,01,WHMCS-2,takedown,1
2018-05-01-WHMCS.md,2018,05,01,WHMCS,takedown,1
2018-05-02-CrackingTheCoding.md,2018,05,02,CrackingTheCoding,takedown,1
2018-05-02-Fidelity.md,2018,05,02,Fidelity,takedown,1
2018-05-02-MegaFiers.md,2018,05,02,MegaFiers,takedown,1
2018-05-02-xedaojia.md,2018,05,02,xedaojia,takedown,1
2018-05-03-BluetoothLE-2.md,2018,05,03,BluetoothLE-2,takedown,1
2018-05-03-BluetoothLE-3.md,2018,05,03,BluetoothLE-3,takedown,1
2018-05-03-BluetoothLE-4.md,2018,05,03,BluetoothLE-4,takedown,1
2018-05-03-BluetoothLE-5.md,2018,05,03,BluetoothLE-5,takedown,1
2018-05-03-BluetoothLE-6.md,2018,05,03,BluetoothLE-6,takedown,12
2018-05-03-BluetoothLE.md,2018,05,03,BluetoothLE,takedown,1
2018-05-03-Match-2.md,2018,05,03,Match-2,takedown,1
2018-05-03-Match.md,2018,05,03,Match,takedown,1
2018-05-03-Oxford.md,2018,05,03,Oxford,takedown,1
2018-05-03-Pearson.md,2018,05,03,Pearson,takedown,1
2018-05-03-Slack.md,2018,05,03,Slack,takedown,1
2018-05-03-StereoArts.md,2018,05,03,StereoArts,takedown,1
2018-05-03-TDBank.md,2018,05,03,TDBank,takedown,1
2018-05-03-TaskMaker.md,2018,05,03,TaskMaker,takedown,1
2018-05-03-layui.md,2018,05,03,layui,takedown,6
2018-05-04-ContentAnalytics-2.md,2018,05,04,ContentAnalytics-2,takedown,1
2018-05-04-ContentAnalytics.md,2018,05,04,ContentAnalytics,takedown,5
2018-05-04-MatchCounterNotice.md,2018,05,04,MatchCounterNotice,counternotice,1
2018-05-04-SCentreGroup.md,2018,05,04,SCentreGroup,takedown,1
2018-05-04-ToonImager.md,2018,05,04,ToonImager,takedown,1
2018-05-07-BMO.md,2018,05,07,BMO,takedown,1
2018-05-07-ContentAnalytics.md,2018,05,07,ContentAnalytics,takedown,3
2018-05-07-InspireUI.md,2018,05,07,InspireUI,takedown,9
2018-05-07-PELock.md,2018,05,07,PELock,takedown,1
2018-05-07-PwC.md,2018,05,07,PwC,takedown,1
2018-05-07-Starbucks-2.md,2018,05,07,Starbucks-2,takedown,1
2018-05-07-Starbucks.md,2018,05,07,Starbucks,takedown,1
2018-05-07-Stereoarts.md,2018,05,07,Stereoarts,takedown,1
2018-05-07-ToonImager-CounterNotice.md,2018,05,07,ToonImager-CounterNotice,counternotice,1
2018-05-07-Volix.md,2018,05,07,Volix,takedown,1
2018-05-07-pfSense.md,2018,05,07,pfSense,takedown,3
2018-05-08-MerkleBloom.md,2018,05,08,MerkleBloom,takedown,1
2018-05-09-AshamaneCore.md,2018,05,09,AshamaneCore,takedown,1
2018-05-09-InspireUI.md,2018,05,09,InspireUI,takedown,5
2018-05-09-OReilly.md,2018,05,09,OReilly,takedown,216
2018-05-09-Qianmi.md,2018,05,09,Qianmi,takedown,5
2018-05-09-RightBlaster-2.md,2018,05,09,RightBlaster-2,takedown,1
2018-05-09-RightBlaster.md,2018,05,09,RightBlaster,takedown,1
2018-05-09-Volix.md,2018,05,09,Volix,takedown,1
2018-05-09-WHMCS.md,2018,05,09,WHMCS,takedown,1
2018-05-09-layui-2.md,2018,05,09,layui-2,takedown,2
2018-05-09-layui.md,2018,05,09,layui,takedown,2
2018-05-10-Lazada.md,2018,05,10,Lazada,takedown,1
2018-05-10-OffensiveSecurity.md,2018,05,10,OffensiveSecurity,takedown,1
2018-05-10-Pearson.md,2018,05,10,Pearson,takedown,1
2018-05-10-haodf.md,2018,05,10,haodf,takedown,1
2018-05-11-Akamai.md,2018,05,11,Akamai,takedown,1
2018-05-14-ACL4SSR.md,2018,05,14,ACL4SSR,takedown,2
2018-05-14-BMO.md,2018,05,14,BMO,takedown,1
2018-05-14-CloudMagic.md,2018,05,14,CloudMagic,takedown,1
2018-05-14-Codility.md,2018,05,14,Codility,takedown,103
2018-05-14-EVP.md,2018,05,14,EVP,takedown,1
2018-05-14-FHAdmin.md,2018,05,14,FHAdmin,takedown,3
2018-05-14-JellySprites.md,2018,05,14,JellySprites,takedown,1
2018-05-14-Mitsuku.md,2018,05,14,Mitsuku,takedown,1
2018-05-14-Pearson.md,2018,05,14,Pearson,takedown,1
2018-05-14-TSYS-2.md,2018,05,14,TSYS-2,takedown,1
2018-05-14-TSYS.md,2018,05,14,TSYS,takedown,1
2018-05-14-weltpixel.md,2018,05,14,weltpixel,takedown,1
2018-05-15-GitKraken.md,2018,05,15,GitKraken,takedown,13
2018-05-15-GoldOdoo.md,2018,05,15,GoldOdoo,takedown,1
2018-05-15-I-Netcom.md,2018,05,15,I-Netcom,takedown,1
2018-05-15-Sell.md,2018,05,15,Sell,takedown,2
2018-05-16-AMS.md,2018,05,16,AMS,takedown,1
2018-05-16-AshamaneCore.md,2018,05,16,AshamaneCore,takedown,65
2018-05-16-ElementsofProgramming.md,2018,05,16,ElementsofProgramming,takedown,1
2018-05-16-FHAdmin.md,2018,05,16,FHAdmin,takedown,1
2018-05-16-JetBrains.md,2018,05,16,JetBrains,takedown,5
2018-05-16-Lazada.md,2018,05,16,Lazada,takedown,1
2018-05-16-Masoi.md,2018,05,16,Masoi,takedown,1
2018-05-16-PELock.md,2018,05,16,PELock,takedown,19
2018-05-16-Qianmi.md,2018,05,16,Qianmi,takedown,16
2018-05-16-RightBlaster-2.md,2018,05,16,RightBlaster-2,takedown,1
2018-05-16-RightBlaster.md,2018,05,16,RightBlaster,takedown,1
2018-05-16-TeamSpeak.md,2018,05,16,TeamSpeak,takedown,1
2018-05-16-haodf.md,2018,05,16,haodf,takedown,1
2018-05-17-DevOpsToolkit.md,2018,05,17,DevOpsToolkit,takedown,2
2018-05-17-DigitalMR.md,2018,05,17,DigitalMR,takedown,1
2018-05-17-FHAdmin.md,2018,05,17,FHAdmin,takedown,2
2018-05-17-PHPFormBuilder-1.md,2018,05,17,PHPFormBuilder-1,takedown,1
2018-05-17-PHPFormBuilder-2.md,2018,05,17,PHPFormBuilder-2,takedown,1
2018-05-17-PHPFormBuilder-3.md,2018,05,17,PHPFormBuilder-3,takedown,1
2018-05-17-PHPFormBuilder-4.md,2018,05,17,PHPFormBuilder-4,takedown,1
2018-05-17-Packt.md,2018,05,17,Packt,takedown,1
2018-05-17-Strato.md,2018,05,17,Strato,takedown,1
2018-05-18-Codility.md,2018,05,18,Codility,takedown,1
2018-05-18-GM.md,2018,05,18,GM,takedown,1
2018-05-18-SearchandCatalog.md,2018,05,18,SearchandCatalog,takedown,1
2018-05-21-Amazon-2.md,2018,05,21,Amazon-2,takedown,1
2018-05-21-Amazon.md,2018,05,21,Amazon,takedown,3
2018-05-21-ApolloClicker.md,2018,05,21,ApolloClicker,takedown,1
2018-05-21-Apple.md,2018,05,21,Apple,takedown,1
2018-05-21-BattleGrounds.md,2018,05,21,BattleGrounds,takedown,2
2018-05-21-BlockchainBasics.md,2018,05,21,BlockchainBasics,takedown,7
2018-05-21-CandySmith.md,2018,05,21,CandySmith,takedown,1
2018-05-21-MeggaChat.md,2018,05,21,MeggaChat,takedown,2
2018-05-21-NebulousCloud.md,2018,05,21,NebulousCloud,takedown,1
2018-05-21-PELock.md,2018,05,21,PELock,takedown,14
2018-05-21-PHPFormBuilder-Retraction-2.md,2018,05,21,PHPFormBuilder-Retraction-2,retraction,2
2018-05-21-PHPFormBuilder-Retraction.md,2018,05,21,PHPFormBuilder-Retraction,retraction,1
2018-05-21-SGX.md,2018,05,21,SGX,takedown,1
2018-05-21-Spectrum.md,2018,05,21,Spectrum,takedown,2
2018-05-21-Suning.md,2018,05,21,Suning,takedown,17
2018-05-21-UndergroundEnterprises.md,2018,05,21,UndergroundEnterprises,takedown,2
2018-05-21-Webkul-2.md,2018,05,21,Webkul-2,takedown,1
2018-05-21-Webkul-3.md,2018,05,21,Webkul-3,takedown,1
2018-05-21-Webkul-4.md,2018,05,21,Webkul-4,takedown,1
2018-05-21-Webkul.md,2018,05,21,Webkul,takedown,1
2018-05-21-Wiley.md,2018,05,21,Wiley,takedown,1
2018-05-21-gsm.md,2018,05,21,gsm,takedown,2
2018-05-22-BMO-2.md,2018,05,22,BMO-2,takedown,1
2018-05-22-BMO-3.md,2018,05,22,BMO-3,takedown,1
2018-05-22-BMO-4.md,2018,05,22,BMO-4,takedown,1
2018-05-22-BMO.md,2018,05,22,BMO,takedown,1
2018-05-22-NihonAdSystems.md,2018,05,22,NihonAdSystems,takedown,1
2018-05-22-Strato.md,2018,05,22,Strato,takedown,1
2018-05-23-Activision.md,2018,05,23,Activision,takedown,1
2018-05-23-BurpSuite.md,2018,05,23,BurpSuite,takedown,1
2018-05-23-Odoo.md,2018,05,23,Odoo,takedown,2
2018-05-23-UberViz.md,2018,05,23,UberViz,takedown,1
2018-05-23-Webkul-2.md,2018,05,23,Webkul-2,takedown,1
2018-05-23-Webkul-3.md,2018,05,23,Webkul-3,takedown,1
2018-05-23-Webkul.md,2018,05,23,Webkul,takedown,1
2018-05-23-jddd.md,2018,05,23,jddd,takedown,1
2018-05-23-langlive.md,2018,05,23,langlive,takedown,1
2018-05-24-BattleGrounds.md,2018,05,24,BattleGrounds,takedown,5
2018-05-24-Lazada.md,2018,05,24,Lazada,takedown,4
2018-05-24-RCN.md,2018,05,24,RCN,takedown,1
2018-05-24-StereoArts.md,2018,05,24,StereoArts,takedown,1
2018-05-24-onelinefun.md,2018,05,24,onelinefun,takedown,1
2018-05-25-FHAdmin.md,2018,05,25,FHAdmin,takedown,3
2018-05-25-Strato.md,2018,05,25,Strato,takedown,1
2018-05-29-Buisness-Rules.md,2018,05,29,Buisness-Rules,takedown,1
2018-05-29-DlibFaceLandmarkDetector.md,2018,05,29,DlibFaceLandmarkDetector,takedown,1
2018-05-29-DomaineDisplay.md,2018,05,29,DomaineDisplay,takedown,1
2018-05-29-EVP.md,2018,05,29,EVP,takedown,1
2018-05-29-ElementsofProgramming.md,2018,05,29,ElementsofProgramming,takedown,151
2018-05-29-Hachette.md,2018,05,29,Hachette,takedown,1
2018-05-29-NexorPvP.md,2018,05,29,NexorPvP,takedown,2
2018-05-29-OpenCVForUnity.md,2018,05,29,OpenCVForUnity,takedown,1
2018-05-29-PELock.md,2018,05,29,PELock,takedown,4
2018-05-29-Pearson.md,2018,05,29,Pearson,takedown,1
2018-05-29-Picker.md,2018,05,29,Picker,takedown,1
2018-05-29-PwC.md,2018,05,29,PwC,takedown,1
2018-05-29-StereoArts.md,2018,05,29,StereoArts,takedown,2
2018-05-29-Upsketchup.md,2018,05,29,Upsketchup,takedown,1
2018-05-29-Zelix.md,2018,05,29,Zelix,takedown,1
2018-05-29-webkul.md,2018,05,29,webkul,takedown,1
2018-05-30-BMO.md,2018,05,30,BMO,takedown,1
2018-05-30-FHAdmin.md,2018,05,30,FHAdmin,takedown,2
2018-05-30-totalitee.md,2018,05,30,totalitee,takedown,1
2018-05-31-CandJ.md,2018,05,31,CandJ,takedown,1
2018-05-31-Dalian.md,2018,05,31,Dalian,takedown,1
2018-05-31-Lazada-CounterNotice.md,2018,05,31,Lazada-CounterNotice,counternotice,1
2018-05-31-PSP.md,2018,05,31,PSP,takedown,6
2018-05-31-SenseTime.md,2018,05,31,SenseTime,takedown,1
2018-05-31-SlaytheSpire-2.md,2018,05,31,SlaytheSpire-2,takedown,1
2018-05-31-SlaytheSpire.md,2018,05,31,SlaytheSpire,takedown,1
2018-05-31-layui-2.md,2018,05,31,layui-2,takedown,2
2018-05-31-layui-3.md,2018,05,31,layui-3,takedown,21
2018-05-31-layui-4.md,2018,05,31,layui-4,takedown,1
2018-05-31-layui.md,2018,05,31,layui,takedown,1
2018-06-01-Codility.md,2018,06,01,Codility,takedown,8
2018-06-01-NihonAdSystems.md,2018,06,01,NihonAdSystems,takedown,9
2018-06-01-TheWayYouLookTonight.md,2018,06,01,TheWayYouLookTonight,takedown,1
2018-06-01-howmuchblur.md,2018,06,01,howmuchblur,takedown,2
2018-06-04-AOL.md,2018,06,04,AOL,takedown,1
2018-06-04-BMO.md,2018,06,04,BMO,takedown,1
2018-06-04-PayPal.md,2018,06,04,PayPal,takedown,1
2018-06-04-Pottermore.md,2018,06,04,Pottermore,takedown,1
2018-06-04-Steinberg-2.md,2018,06,04,Steinberg-2,takedown,1
2018-06-04-Steinberg.md,2018,06,04,Steinberg,takedown,1
2018-06-05-Codility.md,2018,06,05,Codility,takedown,2
2018-06-05-GMLive.md,2018,06,05,GMLive,takedown,1
2018-06-05-IDAPro.md,2018,06,05,IDAPro,takedown,1
2018-06-05-LaytenNetwork.md,2018,06,05,LaytenNetwork,takedown,1
2018-06-05-Layui-2.md,2018,06,05,Layui-2,takedown,3
