Filename,Year,Month,Date,Description,Type of Notice,Number of Repos Affected
2019-03-19-JetBrains.md,2019,3,19,JetBrains,takedown,57
2019-03-19-OneTravel.md,2019,3,19,OneTravel,takedown,1
2019-03-19-Rightblaster.md,2019,3,19,Rightblaster,takedown,1
2019-03-19-UniversityOfToronto.md,2019,3,19,UniversityOfToronto,takedown,34
2019-03-20-ChinaUnionpayData.md,2019,3,20,ChinaUnionpayData,takedown,2
2019-03-20-ContentViews.md,2019,3,20,ContentViews,takedown,3
2019-03-20-FHAdmin.md,2019,3,20,FHAdmin,takedown,1
2019-03-20-GeoPOS.md,2019,3,20,GeoPOS,takedown,1
2019-03-20-MaterialX.md,2019,3,20,MaterialX,takedown,22
2019-03-20-OffSec.md,2019,3,20,OffSec,takedown,1
2019-03-20-SiliconLabs.md,2019,3,20,SiliconLabs,takedown,1
2019-03-20-Spinify.md,2019,3,20,Spinify,takedown,2
2019-03-20-ajtek.md,2019,3,20,ajtek,takedown,1
2019-03-21-Cadence-2.md,2019,3,21,Cadence-2,takedown,1
2019-03-21-Cadence-3.md,2019,3,21,Cadence-3,takedown,1
2019-03-21-Cadence.md,2019,3,21,Cadence,takedown,1
2019-03-21-Hyper.md,2019,3,21,Hyper,takedown,2
2019-03-21-Springer.md,2019,3,21,Springer,takedown,1
2019-03-21-TivaFont.md,2019,3,21,TivaFont,takedown,5
2019-03-21-ams.md,2019,3,21,ams,takedown,1
2019-03-21-siambooks-2.md,2019,3,21,siambooks-2,takedown,1
2019-03-21-siambooks.md,2019,3,21,siambooks,takedown,1
2019-03-22-73lines-CounterNotice.md,2019,3,22,73lines-CounterNotice,counternotice,3
2019-03-22-HCF.md,2019,3,22,HCF,takedown,1
2019-03-22-PSP.md,2019,3,22,PSP,takedown,2
2019-03-22-PayPal.md,2019,3,22,PayPal,takedown,1
2019-03-22-SiliconLabs.md,2019,3,22,SiliconLabs,takedown,1
2019-03-22-UCLA.md,2019,3,22,UCLA,takedown,1
2019-03-22-Windows.md,2019,3,22,Windows,takedown,1
2019-03-25-InspireUI.md,2019,3,25,InspireUI,takedown,13
2019-03-25-PayPal.md,2019,3,25,PayPal,takedown,1
2019-03-25-SilentStepStick.md,2019,3,25,SilentStepStick,takedown,3
2019-03-25-SloppyIO.md,2019,3,25,SloppyIO,takedown,1
2019-03-25-WindRiverSystems.md,2019,3,25,WindRiverSystems,takedown,1
2019-03-25-peachfuzzer.md,2019,3,25,peachfuzzer,takedown,3
2019-03-26-Bitrix.md,2019,3,26,Bitrix,takedown,2
2019-03-26-HDFC-2.md,2019,3,26,HDFC-2,takedown,1
2019-03-26-HDFC-3.md,2019,3,26,HDFC-3,takedown,1
2019-03-26-HDFC.md,2019,3,26,HDFC,takedown,1
2019-03-26-ICS_SCAN.md,2019,3,26,ICS_SCAN,takedown,15
2019-03-26-MetaQuotes.md,2019,3,26,MetaQuotes,takedown,9
2019-03-26-blackknight.md,2019,3,26,blackknight,takedown,1
2019-03-26-codecanyon.md,2019,3,26,codecanyon,takedown,5
2019-03-26-hashbuster.md,2019,3,26,hashbuster,takedown,2
2019-03-26-neslite.md,2019,3,26,neslite,takedown,1
2019-03-26-qualcomm.md,2019,3,26,qualcomm,takedown,11
2019-03-26-securoteck.md,2019,3,26,securoteck,takedown,1
2019-03-27-Ascent.md,2019,3,27,Ascent,takedown,1
2019-03-27-Docker.md,2019,3,27,Docker,takedown,1
2019-03-27-FreeRangeWiFi.md,2019,3,27,FreeRangeWiFi,takedown,5
2019-03-27-ICS_SCAN.md,2019,3,27,ICS_SCAN,takedown,3
2019-03-27-Mobikul.md,2019,3,27,Mobikul,takedown,1
2019-03-27-PayTM.md,2019,3,27,PayTM,takedown,1
2019-03-27-RythmBot.md,2019,3,27,RythmBot,takedown,1
2019-03-27-Stereoarts.md,2019,3,27,Stereoarts,takedown,5
2019-03-27-TivaFont-CounterNotice.md,2019,3,27,TivaFont-CounterNotice,counternotice,1
2019-03-27-Webkul.md,2019,3,27,Webkul,takedown,1
2019-03-27-crcpress.md,2019,3,27,crcpress,takedown,1
2019-03-27-crea8social.md,2019,3,27,crea8social,takedown,2
2019-03-28-Accenture.md,2019,3,28,Accenture,takedown,1
2019-03-28-CobaltStrike.md,2019,3,28,CobaltStrike,takedown,5
2019-03-28-GhentUniversity.md,2019,3,28,GhentUniversity,takedown,3
2019-03-28-TivaFont-CounterNotice.md,2019,3,28,TivaFont-CounterNotice,counternotice,1
2019-03-28-iCan.md,2019,3,28,iCan,takedown,3
2019-03-29-ablesafety-eparrponline.md,2019,3,29,ablesafety-eparrponline,takedown,2
2019-03-29-colesgroup.md,2019,3,29,colesgroup,takedown,1
2019-03-29-dappleairdrops.md,2019,3,29,dappleairdrops,takedown,1
2019-03-29-javadesign.md,2019,3,29,javadesign,takedown,35
2019-03-29-primefaces-2.md,2019,3,29,primefaces-2,takedown,5
2019-03-29-primefaces-3.md,2019,3,29,primefaces-3,takedown,8
2019-03-29-primefaces-4.md,2019,3,29,primefaces-4,takedown,1
2019-03-29-primefaces.md,2019,3,29,primefaces,takedown,1
2019-04-01-Ascend.md,2019,4,1,Ascend,takedown,1
2019-04-01-PayPal.md,2019,4,1,PayPal,takedown,1
2019-04-01-Pearson.md,2019,4,1,Pearson,takedown,1
2019-04-01-SenseTime.md,2019,4,1,SenseTime,takedown,2
2019-04-01-TurtlePay.md,2019,4,1,TurtlePay,takedown,20
2019-04-01-YGSOFT.md,2019,4,1,YGSOFT,takedown,1
2019-04-01-cleanmymac.md,2019,4,1,cleanmymac,takedown,1
2019-04-01-codility.md,2019,4,1,codility,takedown,1
2019-04-01-crea8social.md,2019,4,1,crea8social,takedown,3
2019-04-01-jsonld.md,2019,4,1,jsonld,takedown,1
2019-04-01-vuely.md,2019,4,1,vuely,takedown,1
2019-04-02-Webkul.md,2019,4,2,Webkul,takedown,7
2019-04-02-codility-2.md,2019,4,2,codility-2,takedown,4
2019-04-02-dappleairdrops.md,2019,4,2,dappleairdrops,takedown,1
2019-04-03-Apple.md,2019,4,3,Apple,takedown,1
2019-04-03-Proofpoint.md,2019,4,3,Proofpoint,takedown,3
2019-04-03-Qualcomm.md,2019,4,3,Qualcomm,takedown,7
2019-04-03-dlibfacelandmarkdetector.md,2019,4,3,dlibfacelandmarkdetector,takedown,1
2019-04-03-famousme.md,2019,4,3,famousme,takedown,2
2019-04-03-lswatchdogs.md,2019,4,3,lswatchdogs,takedown,1
2019-04-03-opencvforunity.md,2019,4,3,opencvforunity,takedown,8
2019-04-03-viramate.md,2019,4,3,viramate,takedown,1
2019-04-03-yworks.md,2019,4,3,yworks,takedown,1
2019-04-04-Airbiquity.md,2019,4,4,Airbiquity,takedown,4
2019-04-04-Axiom.md,2019,4,4,Axiom,takedown,1
2019-04-04-BKFS.md,2019,4,4,BKFS,takedown,1
2019-04-04-Codility.md,2019,4,4,Codility,takedown,1
2019-04-04-FHAdmin.md,2019,4,4,FHAdmin,takedown,1
2019-04-04-UW.md,2019,4,4,UW,takedown,2
2019-04-05-ENTP.md,2019,4,5,ENTP,takedown,1
2019-04-05-Pottermore.md,2019,4,5,Pottermore,takedown,1
2019-04-08-Attributor.md,2019,4,8,Attributor,takedown,2
2019-04-08-Cosi.md,2019,4,8,Cosi,takedown,2
2019-04-08-Packt.md,2019,4,8,Packt,takedown,1
2019-04-08-apa.md,2019,4,8,apa,takedown,1
2019-04-08-nordicit.md,2019,4,8,nordicit,takedown,1
2019-04-08-phpSocial.md,2019,4,8,phpSocial,takedown,1
2019-04-08-sfromtool.md,2019,4,8,sfromtool,takedown,1
2019-04-09-Blackknight-CounterNotice.md,2019,4,9,Blackknight-CounterNotice,counternotice,1
2019-04-09-Flux.md,2019,4,9,Flux,takedown,1
2019-04-09-OnlineMe.md,2019,4,9,OnlineMe,takedown,1
2019-04-09-Packt.md,2019,4,9,Packt,takedown,67
2019-04-09-Symantec.md,2019,4,9,Symantec,takedown,1
2019-04-09-arcaea.md,2019,4,9,arcaea,takedown,2
2019-04-10-Burpsuite.md,2019,4,10,Burpsuite,takedown,1
2019-04-10-GPS.md,2019,4,10,GPS,takedown,1
2019-04-10-groovy.md,2019,4,10,groovy,takedown,1
2019-04-10-shimlar.md,2019,4,10,shimlar,takedown,1
2019-04-10-wealthica.md,2019,4,10,wealthica,takedown,1
2019-04-11-Axiom-CounterNotice.md,2019,4,11,Axiom-CounterNotice,counternotice,2
2019-04-11-Huicheng.md,2019,4,11,Huicheng,takedown,1
2019-04-11-MDB.md,2019,4,11,MDB,takedown,7
2019-04-11-UniversityOfToronto.md,2019,4,11,UniversityOfToronto,takedown,1
2019-04-12-Codility.md,2019,4,12,Codility,takedown,1
2019-04-12-Odoo.md,2019,4,12,Odoo,takedown,12
2019-04-12-Shimlar.md,2019,4,12,Shimlar,takedown,1
2019-04-12-ThreatSpy.md,2019,4,12,ThreatSpy,takedown,1
2019-04-15-CapitolTrack.md,2019,4,15,CapitolTrack,takedown,1
2019-04-15-Factset.md,2019,4,15,Factset,takedown,1
2019-04-15-Moviepy.md,2019,4,15,Moviepy,takedown,1
2019-04-15-Sichuan.md,2019,4,15,Sichuan,takedown,1
2019-04-15-afterdark.md,2019,4,15,afterdark,takedown,15
2019-04-15-finarthur.md,2019,4,15,finarthur,takedown,37
2019-04-15-tradingview.md,2019,4,15,tradingview,takedown,1
2019-04-16-OffSec.md,2019,4,16,OffSec,takedown,4
2019-04-16-alpha.md,2019,4,16,alpha,takedown,2
2019-04-16-webkul-2.md,2019,4,16,webkul-2,takedown,1
2019-04-16-webkul-3.md,2019,4,16,webkul-3,takedown,1
2019-04-16-webkul.md,2019,4,16,webkul,takedown,1
2019-04-17-Adobe.md,2019,4,17,Adobe,takedown,1
2019-04-17-Corgi.md,2019,4,17,Corgi,takedown,6
2019-04-17-Jetbrains.md,2019,4,17,Jetbrains,takedown,70
2019-04-17-Odoo.md,2019,4,17,Odoo,takedown,1
2019-04-17-Webkul-3.md,2019,4,17,Webkul-3,takedown,1
2019-04-17-Zed.md,2019,4,17,Zed,takedown,1
2019-04-17-eBay.md,2019,4,17,eBay,takedown,1
2019-04-17-webkul-2.md,2019,4,17,webkul-2,takedown,3
2019-04-17-webkul.md,2019,4,17,webkul,takedown,2
2019-04-18-PersonalDiary.md,2019,4,18,PersonalDiary,takedown,1
2019-04-18-ebay.md,2019,4,18,ebay,takedown,1
2019-04-18-fivem-ui.md,2019,4,18,fivem-ui,takedown,21
2019-04-18-register.md,2019,4,18,register,takedown,1
2019-04-19-hunanshiantech.md,2019,4,19,hunanshiantech,takedown,1
2019-04-23-AudioSteganography.md,2019,4,23,AudioSteganography,takedown,2
2019-04-23-FoundationsMathematics-2.md,2019,4,23,FoundationsMathematics-2,takedown,4
2019-04-23-FoundationsMathematics.md,2019,4,23,FoundationsMathematics,takedown,16
2019-04-23-bilibili.md,2019,4,23,bilibili,takedown,1
2019-04-23-fhadmin.md,2019,4,23,fhadmin,takedown,2
2019-04-23-simpeo.md,2019,4,23,simpeo,takedown,2
2019-04-24-Bilibili.md,2019,4,24,Bilibili,takedown,316
2019-04-24-CambridgeCountiesBank.md,2019,4,24,CambridgeCountiesBank,takedown,1
2019-04-24-CapitolTrack.md,2019,4,24,CapitolTrack,takedown,1
2019-04-24-Root-Me.md,2019,4,24,Root-Me,takedown,19
2019-04-24-bypassingxss.md,2019,4,24,bypassingxss,takedown,2
2019-04-24-gatech.md,2019,4,24,gatech,takedown,5
2019-04-25-BiliBili.md,2019,4,25,BiliBili,takedown,90
2019-04-25-ElasticSearch.md,2019,4,25,ElasticSearch,takedown,25
2019-04-25-FoundationsMathematics.md,2019,4,25,FoundationsMathematics,takedown,2
2019-04-25-Odoo.md,2019,4,25,Odoo,takedown,1
2019-04-25-Quickpen.md,2019,4,25,Quickpen,takedown,1
2019-04-25-Stereoarts.md,2019,4,25,Stereoarts,takedown,3
2019-04-25-rrdloandashboard.md,2019,4,25,rrdloandashboard,takedown,1
2019-04-26-BMO.md,2019,4,26,BMO,takedown,2
2019-04-26-Chuangyin.md,2019,4,26,Chuangyin,takedown,4
2019-04-26-Hongkang.md,2019,4,26,Hongkang,takedown,1
2019-04-26-HunanShianTechnology.md,2019,4,26,HunanShianTechnology,takedown,1
2019-04-26-NetDragon.md,2019,4,26,NetDragon,takedown,3
2019-04-26-SONCE.md,2019,4,26,SONCE,takedown,1
2019-04-26-bilibili.md,2019,4,26,bilibili,takedown,43
2019-04-26-shumei.md,2019,4,26,shumei,takedown,3
2019-04-29-Fenla.md,2019,4,29,Fenla,takedown,1
2019-04-29-Odoo.md,2019,4,29,Odoo,takedown,1
2019-04-29-missfresh.md,2019,4,29,missfresh,takedown,1
2019-04-30-Babylon.md,2019,4,30,Babylon,takedown,1
2019-04-30-BiliBili-CounterNotice.md,2019,4,30,BiliBili-CounterNotice,counternotice,1
2019-04-30-Chatbot_CB.md,2019,4,30,Chatbot_CB,takedown,2
2019-04-30-DlibFaceLandmarkDetector.md,2019,4,30,DlibFaceLandmarkDetector,takedown,2
2019-04-30-Dolby.md,2019,4,30,Dolby,takedown,4
2019-04-30-GraduationProject.md,2019,4,30,GraduationProject,takedown,7
2019-04-30-Maca.md,2019,4,30,Maca,takedown,1
2019-04-30-OpenCVForUnity.md,2019,4,30,OpenCVForUnity,takedown,2
2019-04-30-PerfectWorld.md,2019,4,30,PerfectWorld,takedown,2
2019-04-30-Simility.md,2019,4,30,Simility,takedown,3
2019-04-30-WHMCS.md,2019,4,30,WHMCS,takedown,1
2019-04-30-Wellington.md,2019,4,30,Wellington,takedown,1
2019-04-30-bmo.md,2019,4,30,bmo,takedown,1
2019-04-30-efelle.md,2019,4,30,efelle,takedown,1
2019-04-30-gravity.md,2019,4,30,gravity,takedown,2
2019-04-30-icve.md,2019,4,30,icve,takedown,1
2019-04-30-inner-outer.md,2019,4,30,inner-outer,takedown,1
2019-05-01-CTA.md,2019,5,1,CTA,takedown,1
2019-05-01-GalvanizeInc.md,2019,5,1,GalvanizeInc,takedown,29
2019-05-01-Haolai.md,2019,5,1,Haolai,takedown,2
2019-05-01-Oreilly.md,2019,5,1,Oreilly,takedown,215
2019-05-01-arcturus.md,2019,5,1,arcturus,takedown,3
2019-05-01-bilibili.md,2019,5,1,bilibili,takedown,9
2019-05-01-bmo.md,2019,5,1,bmo,takedown,1
2019-05-01-campmessenger.md,2019,5,1,campmessenger,takedown,1
2019-05-01-manning.md,2019,5,1,manning,takedown,1
2019-05-01-maplegit.md,2019,5,1,maplegit,takedown,1
2019-05-02-DLive.md,2019,5,2,DLive,takedown,2
2019-05-02-Insyde.md,2019,5,2,Insyde,takedown,1
2019-05-02-Mesos.md,2019,5,2,Mesos,takedown,1
2019-05-02-bilibili.md,2019,5,2,bilibili,takedown,27
2019-05-02-gbits.md,2019,5,2,gbits,takedown,2
2019-05-02-highperformancejava.md,2019,5,2,highperformancejava,takedown,6
2019-05-02-iboxpay.md,2019,5,2,iboxpay,takedown,2
2019-05-02-lendlease.md,2019,5,2,lendlease,takedown,1
2019-05-02-unityassets.md,2019,5,2,unityassets,takedown,4
2019-05-03-Arcturus-CounterNotice.md,2019,5,3,Arcturus-CounterNotice,counternotice,1
2019-05-03-bypassingxss-CounterNotice.md,2019,5,3,bypassingxss-CounterNotice,counternotice,1
2019-05-06-AMP.md,2019,5,6,AMP,takedown,1
2019-05-06-FiveM.md,2019,5,6,FiveM,takedown,3
2019-05-06-Flywire.md,2019,5,6,Flywire,takedown,1
2019-05-06-HDMI.md,2019,5,6,HDMI,takedown,1
2019-05-06-Pearson.md,2019,5,6,Pearson,takedown,1
2019-05-06-Toshiba.md,2019,5,6,Toshiba,takedown,1
2019-05-06-UniversityOfMaryland.md,2019,5,6,UniversityOfMaryland,takedown,2
2019-05-06-ZOETOP.md,2019,5,6,ZOETOP,takedown,3
2019-05-06-bilibili.md,2019,5,6,bilibili,takedown,1
2019-05-06-cityliferpg.md,2019,5,6,cityliferpg,takedown,1
2019-05-06-quizlet.md,2019,5,6,quizlet,takedown,2
2019-05-07-105.md,2019,5,7,105,takedown,2
2019-05-07-APA.md,2019,5,7,APA,takedown,2
2019-05-07-HarmonicTrading.md,2019,5,7,HarmonicTrading,takedown,1
2019-05-07-Pearson.md,2019,5,7,Pearson,takedown,1
2019-05-07-Platformer.md,2019,5,7,Platformer,takedown,1
2019-05-07-SAMP.md,2019,5,7,SAMP,takedown,5
2019-05-07-SpaceShooter.md,2019,5,7,SpaceShooter,takedown,1
2019-05-07-bilibili.md,2019,5,7,bilibili,takedown,2
2019-05-07-bmo.md,2019,5,7,bmo,takedown,1
2019-05-07-deliverydudes.md,2019,5,7,deliverydudes,takedown,1
2019-05-07-onesky.md,2019,5,7,onesky,takedown,1
2019-05-07-powerapp.md,2019,5,7,powerapp,takedown,1
2019-05-07-shenzhensuishou.md,2019,5,7,shenzhensuishou,takedown,1
2019-05-08-BeijingZhouji.md,2019,5,8,BeijingZhouji,takedown,1
2019-05-08-bmo.md,2019,5,8,bmo,takedown,1
2019-05-08-odoo.md,2019,5,8,odoo,takedown,1
2019-05-08-take2games.md,2019,5,8,take2games,takedown,1
2019-05-09-Hex-Rays.md,2019,5,9,Hex-Rays,takedown,1
2019-05-09-Macmillan.md,2019,5,9,Macmillan,takedown,1
2019-05-09-Pearson.md,2019,5,9,Pearson,takedown,1
2019-05-09-mobikul.md,2019,5,9,mobikul,takedown,3
2019-05-10-EllaMD.md,2019,5,10,EllaMD,takedown,2
2019-05-10-Layui-10.md,2019,5,10,Layui-10,takedown,1
2019-05-10-Layui-11.md,2019,5,10,Layui-11,takedown,1
2019-05-10-Layui-12.md,2019,5,10,Layui-12,takedown,1
2019-05-10-Layui-13.md,2019,5,10,Layui-13,takedown,2
2019-05-10-Layui-14.md,2019,5,10,Layui-14,takedown,1
2019-05-10-Layui-15.md,2019,5,10,Layui-15,takedown,12
2019-05-10-Layui-16.md,2019,5,10,Layui-16,takedown,11
2019-05-10-Layui-17.md,2019,5,10,Layui-17,takedown,1
2019-05-10-Layui-18.md,2019,5,10,Layui-18,takedown,58
2019-05-10-Layui-19.md,2019,5,10,Layui-19,takedown,56
2019-05-10-Layui-2.md,2019,5,10,Layui-2,takedown,1
2019-05-10-Layui-3.md,2019,5,10,Layui-3,takedown,3
2019-05-10-Layui-4.md,2019,5,10,Layui-4,takedown,2
2019-05-10-Layui-5.md,2019,5,10,Layui-5,takedown,1
2019-05-10-Layui-6.md,2019,5,10,Layui-6,takedown,2
2019-05-10-Layui-7.md,2019,5,10,Layui-7,takedown,1
2019-05-10-Layui-8.md,2019,5,10,Layui-8,takedown,1
2019-05-10-Layui-9.md,2019,5,10,Layui-9,takedown,1
2019-05-10-Layui.md,2019,5,10,Layui,takedown,35
2019-05-13-BlockDesigner.md,2019,5,13,BlockDesigner,takedown,1
2019-05-13-GuangzhouYaosha.md,2019,5,13,GuangzhouYaosha,takedown,1
2019-05-13-Hachette.md,2019,5,13,Hachette,takedown,1
2019-05-13-RoyalFlush.md,2019,5,13,RoyalFlush,takedown,1
2019-05-13-SAMP.md,2019,5,13,SAMP,takedown,83
2019-05-13-Santander.md,2019,5,13,Santander,takedown,1
2019-05-13-Sinefil.md,2019,5,13,Sinefil,takedown,1
2019-05-13-arcamens.md,2019,5,13,arcamens,takedown,1
2019-05-13-packtpub.md,2019,5,13,packtpub,takedown,3
2019-05-13-phoenix-and-dragon.md,2019,5,13,phoenix-and-dragon,takedown,1
2019-05-14-CapitalOne.md,2019,5,14,CapitalOne,takedown,1
2019-05-14-EpicGames.md,2019,5,14,EpicGames,takedown,5
2019-05-14-FHAdmin.md,2019,5,14,FHAdmin,takedown,1
2019-05-14-Laraship-2.md,2019,5,14,Laraship-2,takedown,1
2019-05-14-Laraship.md,2019,5,14,Laraship,takedown,1
2019-05-14-SEMrush.md,2019,5,14,SEMrush,takedown,1
2019-05-14-Shipt.md,2019,5,14,Shipt,takedown,1
2019-05-14-ZKSH.md,2019,5,14,ZKSH,takedown,1
2019-05-14-bmo.md,2019,5,14,bmo,takedown,1
2019-05-14-crcpress.md,2019,5,14,crcpress,takedown,3
2019-05-14-optimo.md,2019,5,14,optimo,takedown,1
2019-05-14-pinduoduo.md,2019,5,14,pinduoduo,takedown,2
2019-05-15-arma3.md,2019,5,15,arma3,takedown,1
2019-05-15-uofhull-2.md,2019,5,15,uofhull-2,takedown,1
2019-05-15-uofhull.md,2019,5,15,uofhull,takedown,1
2019-05-16-Daplie.md,2019,5,16,Daplie,takedown,37
2019-05-16-Jetbrains.md,2019,5,16,Jetbrains,takedown,75
2019-05-16-Qualcomm.md,2019,5,16,Qualcomm,takedown,6
2019-05-16-bilibili.md,2019,5,16,bilibili,takedown,20
2019-05-17-FiveM.md,2019,5,17,FiveM,takedown,1
2019-05-17-Metaquotes.md,2019,5,17,Metaquotes,takedown,6
2019-05-17-Paypal.md,2019,5,17,Paypal,takedown,1
2019-05-17-eigpay.md,2019,5,17,eigpay,takedown,3
2019-05-20-YITU.md,2019,5,20,YITU,takedown,1
2019-05-20-amazon.md,2019,5,20,amazon,takedown,1
2019-05-20-busc.md,2019,5,20,busc,takedown,16
2019-05-22-73lines.md,2019,5,22,73lines,takedown,2
2019-05-22-CobaltStrike.md,2019,5,22,CobaltStrike,takedown,12
2019-05-22-Jira.md,2019,5,22,Jira,takedown,1
2019-05-22-Remitano.md,2019,5,22,Remitano,takedown,2
2019-05-22-Testdome.md,2019,5,22,Testdome,takedown,1
2019-05-22-asiainfoCode.md,2019,5,22,asiainfoCode,takedown,9
2019-05-22-megafiers.md,2019,5,22,megafiers,takedown,1
2019-05-22-theeconomist.md,2019,5,22,theeconomist,takedown,1
2019-05-23-Ctrip.md,2019,5,23,Ctrip,takedown,1
2019-05-23-Darebee.md,2019,5,23,Darebee,takedown,1
2019-05-23-FHAdmin-2.md,2019,5,23,FHAdmin-2,takedown,2
2019-05-23-FHAdmin.md,2019,5,23,FHAdmin,takedown,1
2019-05-23-InspireUI.md,2019,5,23,InspireUI,takedown,14
2019-05-23-Mega-Fiers.md,2019,5,23,Mega-Fiers,takedown,1
2019-05-23-Packt.md,2019,5,23,Packt,takedown,18
2019-05-23-Resume.md,2019,5,23,Resume,takedown,1
2019-05-23-Sandhills.md,2019,5,23,Sandhills,takedown,1
2019-05-23-Sitecore.md,2019,5,23,Sitecore,takedown,1
2019-05-23-Toontown.md,2019,5,23,Toontown,takedown,3
2019-05-23-WHMCS.md,2019,5,23,WHMCS,takedown,1
2019-05-23-Wipro.md,2019,5,23,Wipro,takedown,1
2019-05-23-Yaosha.md,2019,5,23,Yaosha,takedown,1
2019-05-23-state-grid.md,2019,5,23,state-grid,takedown,1
2019-05-24-BMO.md,2019,5,24,BMO,takedown,1
2019-05-24-BenuNetworks.md,2019,5,24,BenuNetworks,takedown,1
2019-05-24-FiveM.md,2019,5,24,FiveM,takedown,2
2019-05-24-RealBigTime.md,2019,5,24,RealBigTime,takedown,1
2019-05-24-SportsMarkit.md,2019,5,24,SportsMarkit,takedown,1
2019-05-24-Toshiba.md,2019,5,24,Toshiba,takedown,1
2019-05-24-UniversityOfMaryland.md,2019,5,24,UniversityOfMaryland,takedown,7
2019-05-24-Wolfram-2.md,2019,5,24,Wolfram-2,takedown,2
2019-05-24-Wolfram.md,2019,5,24,Wolfram,takedown,2
2019-05-24-cmpassport.md,2019,5,24,cmpassport,takedown,2
2019-05-24-splunk.md,2019,5,24,splunk,takedown,2
2019-05-28-CommandLineKungFu.md,2019,5,28,CommandLineKungFu,takedown,1
2019-05-28-JPMC.md,2019,5,28,JPMC,takedown,1
2019-05-28-Jetbrains.md,2019,5,28,Jetbrains,takedown,82
2019-05-29-Atlassian.md,2019,5,29,Atlassian,takedown,2
2019-05-29-Decisiv.md,2019,5,29,Decisiv,takedown,9
2019-05-29-FHAdmin.md,2019,5,29,FHAdmin,takedown,1
2019-05-29-SMS.md,2019,5,29,SMS,takedown,1
2019-05-29-article.md,2019,5,29,article,takedown,1
2019-05-29-btfm.md,2019,5,29,btfm,takedown,1
2019-05-29-emiratesnbd.md,2019,5,29,emiratesnbd,takedown,1
2019-05-29-hpinc.md,2019,5,29,hpinc,takedown,1
2019-05-29-zStaff.md,2019,5,29,zStaff,takedown,1
2019-05-30-Cloudscraper.md,2019,5,30,Cloudscraper,takedown,3
2019-05-30-FuturePublishing.md,2019,5,30,FuturePublishing,takedown,2
2019-05-30-GeorgiaTech.md,2019,5,30,GeorgiaTech,takedown,2
2019-05-30-Jeeplus.md,2019,5,30,Jeeplus,takedown,6
2019-05-30-Sneyra.md,2019,5,30,Sneyra,takedown,4
2019-05-30-TDBank.md,2019,5,30,TDBank,takedown,1
2019-05-30-TestDome.md,2019,5,30,TestDome,takedown,1
2019-05-30-UniversityOfMaryland.md,2019,5,30,UniversityOfMaryland,takedown,2
2019-05-30-django-debits.md,2019,5,30,django-debits,takedown,2
2019-05-30-easy-discord-music.md,2019,5,30,easy-discord-music,takedown,2
2019-05-30-fjcomm.md,2019,5,30,fjcomm,takedown,3
2019-05-30-roblox.md,2019,5,30,roblox,takedown,1
2019-06-03-GEBA.md,2019,6,3,GEBA,takedown,1
2019-06-03-GdeiAssistant.md,2019,6,3,GdeiAssistant,takedown,4
2019-06-03-NSFOCUS.md,2019,6,3,NSFOCUS,takedown,2
2019-06-03-PeacefulInvesting.md,2019,6,3,PeacefulInvesting,takedown,1
2019-06-03-Utilities.md,2019,6,3,Utilities,takedown,1
2019-06-03-WeApp.md,2019,6,3,WeApp,takedown,2
2019-06-03-YNPMS.md,2019,6,3,YNPMS,takedown,1
2019-06-03-mall.md,2019,6,3,mall,takedown,5
2019-06-04-Apple-2.md,2019,6,4,Apple-2,takedown,2
2019-06-04-Apple.md,2019,6,4,Apple,takedown,1
2019-06-04-Attributor.md,2019,6,4,Attributor,takedown,1
2019-06-04-Caitong.md,2019,6,4,Caitong,takedown,1
2019-06-04-ChinaConstructionBank.md,2019,6,4,ChinaConstructionBank,takedown,1
2019-06-04-Eksdyne.md,2019,6,4,Eksdyne,takedown,1
2019-06-04-TetherMe.md,2019,6,4,TetherMe,takedown,1
2019-06-04-TextNow.md,2019,6,4,TextNow,takedown,1
2019-06-04-TimaNetworks.md,2019,6,4,TimaNetworks,takedown,1
2019-06-04-VES.md,2019,6,4,VES,takedown,1
2019-06-04-VancouverCommunityNetwork.md,2019,6,4,VancouverCommunityNetwork,takedown,1
2019-06-04-agimat-trading-system.md,2019,6,4,agimat-trading-system,takedown,2
2019-06-04-free-version.md,2019,6,4,free-version,takedown,1
2019-06-04-redcore-browser.md,2019,6,4,redcore-browser,takedown,1
2019-06-05-Akamai.md,2019,6,5,Akamai,takedown,1
2019-06-05-Attributor.md,2019,6,5,Attributor,takedown,1
2019-06-05-GitLab.md,2019,6,5,GitLab,takedown,18
2019-06-05-NSFOCUS.md,2019,6,5,NSFOCUS,takedown,1
2019-06-05-SetaPDF.md,2019,6,5,SetaPDF,takedown,1
2019-06-05-botphp-2.md,2019,6,5,botphp-2,takedown,1
2019-06-05-botphp.md,2019,6,5,botphp,takedown,1
2019-06-05-healthi-app.md,2019,6,5,healthi-app,takedown,2
2019-06-06-Amazon.md,2019,6,6,Amazon,takedown,1
2019-06-06-Attributor.md,2019,6,6,Attributor,takedown,1
2019-06-06-Besttone.md,2019,6,6,Besttone,takedown,5
2019-06-06-BlockchainBasics.md,2019,6,6,BlockchainBasics,takedown,4
2019-06-06-Circular.md,2019,6,6,Circular,takedown,1
2019-06-06-Ctrip.md,2019,6,6,Ctrip,takedown,2
2019-06-06-DA.md,2019,6,6,DA,takedown,1
2019-06-06-Hotstar.md,2019,6,6,Hotstar,takedown,1
2019-06-06-Pearson.md,2019,6,6,Pearson,takedown,1
